SEANCE    ;GROUPE    ;CODE        ;VALEUR          ;OUVERTURE ;CLOTURE    ;PLUS_BAS   ;PLUS_HAUT ;QUANTITE_NEGOCIEE;NB_TRANSACTION ;CAPITAUX 
02/01/2025   ;21        ;TN7PM93UZP50;"ENAT42022T+2,05% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TN85TI1TIY25;"ENAT1 2024T+1,95%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TN87SF5T9RO3;"BTA 9,80% Oct 2028";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TN88JDDM1JY5;TJL 0329T+2.5% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TN8DSPQCBC06;ATL A 1027 10% AP5;98.810    ;98.810    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TN8J8QFA4123;BSD0629 9.20% P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TN8KXKPKVQU2;"ENAT2 2024T+1,95%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TN8X3GZLYOR8;STBSA0127T+2.3%AP5;99.300    ;99.300    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TN9092FJVKK8;"ENAT4 2024 9,8% B ";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TN99P72UERY9;"TLF0428 10,55% AP5";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TN9CYAY77XT1;"ENAT42024 9,75%APP";95.000    ;95.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TN9EGII9CQ82;"BTA 9,70% Oct 2027";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TN9MG9SI38K0;BSC0627T+2.95% IF5;99.970    ;99.970    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNA3G5IE2961;ENAT4HASSAN2022APP;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNA4HARL4UU5;BHSD1028T+2.9%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNAGSVAWF5T2;HLB0328 T+2.6% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNAO0T7V1X56;"ENAT32024T+1,75% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNAX90TPIFM2;TAYB1031 11.1%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNBDWIX8EYF6;"ENAT32024 9,75%APP";97.000    ;97.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNBHB9XIP394;ENAT1 HASSAN2022 B;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNBII1MJCEF3;"ENAT4 2023 9,8% B ";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNBLRFH96SL4;BSB0627 8.75% P5  ;100.130   ;100.130   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNBSXXEKBFR8;"ENAT42023 9,95% C ";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNBWI945JEA5;ATLB0230 10.7%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNBYTZTD19Z0;"ENT12023T+1,7% APP";96.000    ;96.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNC6WBFURIQ8;"ENAT22024T+1,75% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNCDR74CL701;ENAT1 HASSAN2022 A;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNCGJF5TW027;ENAT1 2023 9.8% B ;93.500    ;93.500    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNCR2TMAK1K8;"ENAT2 2023 9,8% B ";99.000    ;99.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNCTFVWUXV74;TJLB927 T+2.75%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNCYYRNQ4UA6;"ENDA A0729 10,8%P5";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNDE9EH7SA12;ABSA1028 10.05%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNDJUT047VF9;BSF0632T+3.35P10-5;100.180   ;100.180   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNDRFUSQRGB4;"ENAT2 2023T+1,95%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNDSN3G1YQE9;"ENAT3 2023 9,95% C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNE5I87AYZT5;ENAT3 HASSAN21 APP;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNEDMOU67Y09;"TAY A1029 10,9%P5 ";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNEFCT8MXYZ3;"ENAT4 2022 9,60% C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNFC8O7A98F4;"ENAT3 2024 9,8% B ";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNFOOWIRG8H7;"ENAT22022 T+2,2% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNFSFT39R800;BSG0632 9.70% IF10;100.760   ;100.760   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNFUHZ3R7VR5;ATL A0127 9.6% AP5;98.170    ;98.170    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNG0JL1IIN67;BSD0629 T+3% P7-2 ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNGB6J5LA0W7;"ENAT22024 9,75%APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNGCLJS7FYQ7;"ENAT4 2024 9,95% C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNGQ611JKPR4;BSF0632 9.60%P10-5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNGVARQJO7Y7;"ENAT42023 9,75%APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNHD4NKEWF69;BSG0632T+3.45%IF10;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNHG2VXQ3BG0;"ENAT1 2022 B 8,90%";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNHOFRXHSG72;"ENT22023T+1,7% APP";92.010    ;92.010    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNHUVZNLATV4;BTA 8% Janv 2029  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNHZAONAPWF9;"ENAT1 2023T+1,95%C";100.620   ;100.620   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNI5BPOGW9F1;"BTA 9,89% Juin2033";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNI9EO2MTU05;"ENAT2 2022 9,60% C";99.270    ;99.270    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNIHWO49ARG5;BHSB1026T+2.7%INF5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNIKWGWIVBC2;ATL0529 10.55% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNINM1L131F4;ENAT3 HASSAN2024 B;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNIPE0BZ0LR6;"TLF0929 10,50% AP5";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNIZ090I5G66;"ENAT3 2022T+2,40%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNJ1M1ZAWYG5;"ENAT22022 9,25%APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNJ48E224391;"ENT12024T+1,7% APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNJL4N1SD7B2;"BTA 8,8% Sept 2032";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNJP2LP1CVE1;"ENAT32021 T+2,65%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNJQ3VIAM1R9;ENAT3 HASSAN2021 C;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNJQTACHIQQ5;HL B0329 9.8%P7-2 ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNJT7SUL9423;ENAT1HASSAN2023APP;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNKU48FZVRH1;TLF0427 T+2.75%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNL6Z2LXMEP5;STBSD0127 9.35%IF5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNL7VQZVHR54;HLA0328 10.75% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNL8PGUB9C93;ABSA1028T+2.15%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNLBC9INKV10;"ENAT3 2024T+1,95%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNLEGO8CKWX3;"ENAT1 2022A T+2,4%";92.500    ;92.500    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNLI8MDN3K59;"ENAT12024 9,75%APP";92.660    ;92.660    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNLRQIP0OJY4;BTA 9% sept 2029  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNM46OWVRPO6;ENAT2 HASSAN22 APP;65.000    ;65.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNMA55MMDD46;ATLA0228 10.5% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNMC9HTIB5A4;WC0133 10.25%P10-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNMCJHUZPRD0;"TLF0129 10,70% AP5";100.500   ;100.500   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNMCPXLL1EE2;"ENAT42023T+1,75% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNMEZPU3I4U2;TJL 1028 10.7% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNN0SOORH1F1;"BTA 8,25% Juin2031";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNN50G7PX8W5;"ENAT22023T+1,75% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNNC5BCJLRM3;ENAT2HASSAN24APP  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNNEAGRSF0D0;ENDA B0731 11%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNNI3UPDYO12;"ENAT22023 9,75%APP";100.000   ;97.000    ;97.000    ;97.000    ;932               ;34             ;9615.495
02/01/2025   ;21        ;TNNS9SUDVGS5;ENAT4 HASSAN23 APP;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNNUS2JABSF6;"BTA 9,4% aout 2033";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNNW3558ZUL9;ATLB1029 10.3%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNNZ2M9ZHIT3;"ENAT2 2023 9,95% C";97.000    ;97.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNO6AI2ZF0D3;TJL 0329 10.6% AP5;99.460    ;99.460    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNOAYHSVTHY1;"ENAT42022 9,35%APP";93.000    ;93.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNODT4SXV9P9;BSC0627 9.15% IF5 ;98.440    ;98.440    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNOODT102PF5;"BTA 9,87% Oct 2031";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNOXRGYG8RL8;BTA 8% Nov 2025   ;98.500    ;98.500    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNP89T6GPQD0;TLF0929 T+2.5% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNPDPODY2398;"ENAT3 2024 9,95% C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNPECGNMPEV9;"ENAT32023 9,75%APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNPSL0PEJVO7;"ENAT1 2022 A 8,80%";93.500    ;100.000   ;100.000   ;100.000   ;148               ;2              ;1584.906
02/01/2025   ;21        ;TNPZ2BZUFO23;BSE0629 9.45% IF7 ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNQCK0BPZ5A4;"ENT2 22 T+2,15%APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNQHMI7RIBR5;"ENAT1 2022CT+2,65%";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNQR5G236GA1;ENAT4 HASSAN2022 C;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNQVHB5WZ2K2;"ENAT2 2022 9,35% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNQYE48RCJT2;TLF0129T+2.5%AP5  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNR0O99VZUY8;TLF1027 T+2.75%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNR3ZRJWC984;ABSD1030 T+2.4%IF7;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNR4CLXNS261;WIB A 0128 9.25%P5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNRGVSC8DE36;"ENAT3 2022 9,35% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNRLFZ5FIX29;"ENAT1 2024 9,95% C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNRS9CVT3SJ7;"ENAT32023T+1,75% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNS5WSWT6FD4;TAYB1031T+3.2%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNS70RLC1A97;ENAT2 HASSAN23 APP;70.000    ;70.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNSAWK5L94U9;"ENT42024T+1,7% APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNSH8NXC1WC4;BHSA1026T+2.55P5-1;101.490   ;101.490   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNSTVM3VL445;ENAT2HASSAN2024 B ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNSUXW7EBUQ0;"ENT32021T+2,45%APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNT8IJDMSJP7;ENAT4 HASSAN2023 C;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNTGLIP3KDL6;STBSB0127 8.95%IF5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNTKTEO5CIW5;"ENAT1 2023 9,95% C";99.000    ;99.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNTMJ1DJ4SH4;ABSC1030T+2.3%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
02/01/2025   ;21        ;TNTPNCECEBC3;"ENAT4 2024T+1,95%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
